municipality,group,variable,month,Nacidos vivos,TOTAL
LURIBAY,atencion de partos en servicio,nacidos vivos,2009-08-01,1,1
MACHACAMARCA,atencion de partos en servicio,nacidos vivos,2009-08-01,7,7
MACHARETI,atencion de partos en servicio,nacidos vivos,2009-08-01,5,5
MAGDALENA,atencion de partos en servicio,nacidos vivos,2009-08-01,12,12
MAIRANA,atencion de partos en servicio,nacidos vivos,2009-08-01,12,12
MAPIRI,atencion de partos en servicio,nacidos vivos,2009-08-01,23,23
MECAPACA,atencion de partos en servicio,nacidos vivos,2009-08-01,4,4
MINEROS,atencion de partos en servicio,nacidos vivos,2009-08-01,17,17
MIZQUE,atencion de partos en servicio,nacidos vivos,2009-08-01,25,25
MOCOMOCO,atencion de partos en servicio,nacidos vivos,2009-08-01,3,3
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2009-08-01,6,6
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2009-08-01,55,55
MONTERO,atencion de partos en servicio,nacidos vivos,2009-08-01,196,196
MOROCHATA,atencion de partos en servicio,nacidos vivos,2009-08-01,25,25
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,nacidos vivos,2009-08-01,3,3
OCURI,atencion de partos en servicio,nacidos vivos,2009-08-01,20,20
OKINAWA,atencion de partos en servicio,nacidos vivos,2009-08-01,9,9
OMEREQUE,atencion de partos en servicio,nacidos vivos,2009-08-01,5,5
ORURO,atencion de partos en servicio,nacidos vivos,2009-08-01,545,545
PADCAYA,atencion de partos en servicio,nacidos vivos,2009-08-01,22,22
PADILLA,atencion de partos en servicio,nacidos vivos,2009-08-01,13,13
PAILON,atencion de partos en servicio,nacidos vivos,2009-08-01,26,26
PALCA,atencion de partos en servicio,nacidos vivos,2009-08-01,2,2
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2009-08-01,37,37
PAMPA AULLAGAS,atencion de partos en servicio,nacidos vivos,2009-08-01,2,2
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2009-08-01,8,8
PAPEL PAMPA,atencion de partos en servicio,nacidos vivos,2009-08-01,1,1
PASORAPA,atencion de partos en servicio,nacidos vivos,2009-08-01,2,2
PATACAMAYA,atencion de partos en servicio,nacidos vivos,2009-08-01,25,25
PAZÑA,atencion de partos en servicio,nacidos vivos,2009-08-01,8,8
POCOATA,atencion de partos en servicio,nacidos vivos,2009-08-01,9,9
POCONA,atencion de partos en servicio,nacidos vivos,2009-08-01,18,18
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2009-08-01,22,22
POOPO,atencion de partos en servicio,nacidos vivos,2009-08-01,7,7
PORCO,atencion de partos en servicio,nacidos vivos,2009-08-01,12,12
POROMA,atencion de partos en servicio,nacidos vivos,2009-08-01,20,20
PORONGO,atencion de partos en servicio,nacidos vivos,2009-08-01,5,5
PORTACHUELO,atencion de partos en servicio,nacidos vivos,2009-08-01,34,34
PORVENIR,atencion de partos en servicio,nacidos vivos,2009-08-01,5,5
POTOSI,atencion de partos en servicio,nacidos vivos,2009-08-01,322,322
PRESTO,atencion de partos en servicio,nacidos vivos,2009-08-01,11,11
PUCARA,atencion de partos en servicio,nacidos vivos,2009-08-01,1,1
PUCARANI,atencion de partos en servicio,nacidos vivos,2009-08-01,6,6
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos,2009-08-01,17,17
PUERTO CARABUCO,atencion de partos en servicio,nacidos vivos,2009-08-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos,2009-08-01,4,4
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos,2009-08-01,14,14
PUERTO RICO,atencion de partos en servicio,nacidos vivos,2009-08-01,8,8
PUERTO SILES,atencion de partos en servicio,nacidos vivos,2009-08-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos,2009-08-01,23,23
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos,2009-08-01,103,103
PUNA,atencion de partos en servicio,nacidos vivos,2009-08-01,28,28
PUNATA,atencion de partos en servicio,nacidos vivos,2009-08-01,86,86
QUILLACOLLO,atencion de partos en servicio,nacidos vivos,2009-08-01,113,113
QUIME,atencion de partos en servicio,nacidos vivos,2009-08-01,2,2
RAVELO,atencion de partos en servicio,nacidos vivos,2009-08-01,7,7
REYES,atencion de partos en servicio,nacidos vivos,2009-08-01,14,14
RIBERALTA,atencion de partos en servicio,nacidos vivos,2009-08-01,198,198
ROBORE,atencion de partos en servicio,nacidos vivos,2009-08-01,27,27
RURRENABAQUE,atencion de partos en servicio,nacidos vivos,2009-08-01,32,32
SACABA,atencion de partos en servicio,nacidos vivos,2009-08-01,181,181
SACABAMBA,atencion de partos en servicio,nacidos vivos,2009-08-01,6,6
SACACA,atencion de partos en servicio,nacidos vivos,2009-08-01,12,12
SAIPINA,atencion de partos en servicio,nacidos vivos,2009-08-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos,2009-08-01,6,6
SAMAIPATA,atencion de partos en servicio,nacidos vivos,2009-08-01,8,8
SAN AGUSTIN,atencion de partos en servicio,nacidos vivos,2009-08-01,3,3
SAN ANDRES,atencion de partos en servicio,nacidos vivos,2009-08-01,6,6
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos,2009-08-01,2,2
SAN BENITO,atencion de partos en servicio,nacidos vivos,2009-08-01,15,15
SAN BORJA,atencion de partos en servicio,nacidos vivos,2009-08-01,58,58
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos,2009-08-01,9,9
SAN CARLOS,atencion de partos en servicio,nacidos vivos,2009-08-01,47,47
SAN IGNACIO,atencion de partos en servicio,nacidos vivos,2009-08-01,25,25
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos,2009-08-01,107,107
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos,2009-08-01,19,19
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos,2009-08-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos,2009-08-01,27,27
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos,2009-08-01,6,6
SAN JULIAN,atencion de partos en servicio,nacidos vivos,2009-08-01,55,55
SAN LORENZO(PND),atencion de partos en servicio,nacidos vivos,2009-08-01,5,5
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos,2009-08-01,12,12
SAN LUCAS,atencion de partos en servicio,nacidos vivos,2009-08-01,34,34
SAN MATIAS,atencion de partos en servicio,nacidos vivos,2009-08-01,17,17
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos,2009-08-01,8,8
SAN PEDRO,atencion de partos en servicio,nacidos vivos,2009-08-01,9,9
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos,2009-08-01,11,11
SAN PEDRO DE TIQUINA,atencion de partos en servicio,nacidos vivos,2009-08-01,2,2
SAN RAFAEL,atencion de partos en servicio,nacidos vivos,2009-08-01,4,4
SAN RAMON,atencion de partos en servicio,nacidos vivos,2009-08-01,16,16
SAN RAMON,atencion de partos en servicio,nacidos vivos,2009-08-01,10,10
SANTA ANA,atencion de partos en servicio,nacidos vivos,2009-08-01,30,30
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos,2009-08-01,2433,2433
SANTA ROSA,atencion de partos en servicio,nacidos vivos,2009-08-01,14,14
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos,2009-08-01,22,22
SANTIAGO DE CALLAPA,atencion de partos en servicio,nacidos vivos,2009-08-01,4,4
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos vivos,2009-08-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos vivos,2009-08-01,1,1
SANTIVAÑES,atencion de partos en servicio,nacidos vivos,2009-08-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicio,nacidos vivos,2009-08-01,1,1
SAPAHAQUI,atencion de partos en servicio,nacidos vivos,2009-08-01,4,4
SENA,atencion de partos en servicio,nacidos vivos,2009-08-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos,2009-08-01,9,9
SIPE SIPE,atencion de partos en servicio,nacidos vivos,2009-08-01,37,37
SOPACHUY,atencion de partos en servicio,nacidos vivos,2009-08-01,7,7
SORACACHI,atencion de partos en servicio,nacidos vivos,2009-08-01,5,5
SORATA,atencion de partos en servicio,nacidos vivos,2009-08-01,9,9
SUCRE,atencion de partos en servicio,nacidos vivos,2009-08-01,527,527
TACACHI,atencion de partos en servicio,nacidos vivos,2009-08-01,1,1
TACACOMA,atencion de partos en servicio,nacidos vivos,2009-08-01,4,4
TACOBAMBA,atencion de partos en servicio,nacidos vivos,2009-08-01,4,4
TACOPAYA,atencion de partos en servicio,nacidos vivos,2009-08-01,3,3
TAPACARI,atencion de partos en servicio,nacidos vivos,2009-08-01,13,13
TARABUCO,atencion de partos en servicio,nacidos vivos,2009-08-01,28,28
TARACO,atencion de partos en servicio,nacidos vivos,2009-08-01,2,2
TARATA,atencion de partos en servicio,nacidos vivos,2009-08-01,6,6
TARIJA,atencion de partos en servicio,nacidos vivos,2009-08-01,374,374
TARVITA,atencion de partos en servicio,nacidos vivos,2009-08-01,23,23
TEOPONTE,atencion de partos en servicio,nacidos vivos,2009-08-01,7,7
TIAWANACU,atencion de partos en servicio,nacidos vivos,2009-08-01,13,13
TINGUIPAYA,atencion de partos en servicio,nacidos vivos,2009-08-01,3,3
TIPUANI,atencion de partos en servicio,nacidos vivos,2009-08-01,14,14
TIQUIPAYA,atencion de partos en servicio,nacidos vivos,2009-08-01,60,60
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos,2009-08-01,69,69
TOCO,atencion de partos en servicio,nacidos vivos,2009-08-01,5,5
TOLATA,atencion de partos en servicio,nacidos vivos,2009-08-01,1,1
TOLEDO,atencion de partos en servicio,nacidos vivos,2009-08-01,5,5
TOMAVE,atencion de partos en servicio,nacidos vivos,2009-08-01,10,10
TOMINA,atencion de partos en servicio,nacidos vivos,2009-08-01,11,11
TORO TORO,atencion de partos en servicio,nacidos vivos,2009-08-01,6,6
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos,2009-08-01,20,20
TOTORA(ORR),atencion de partos en servicio,nacidos vivos,2009-08-01,4,4
TRIGAL,atencion de partos en servicio,nacidos vivos,2009-08-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos vivos,2009-08-01,237,237
TUPIZA,atencion de partos en servicio,nacidos vivos,2009-08-01,64,64
TURCO,atencion de partos en servicio,nacidos vivos,2009-08-01,4,4
UMALA,atencion de partos en servicio,nacidos vivos,2009-08-01,1,1
UNCIA,atencion de partos en servicio,nacidos vivos,2009-08-01,22,22
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos vivos,2009-08-01,16,16
URUBICHA,atencion de partos en servicio,nacidos vivos,2009-08-01,11,11
UYUNI,atencion de partos en servicio,nacidos vivos,2009-08-01,28,28
VACAS,atencion de partos en servicio,nacidos vivos,2009-08-01,4,4
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2009-08-01,31,31
VIACHA,atencion de partos en servicio,nacidos vivos,2009-08-01,34,34
VILA VILA,atencion de partos en servicio,nacidos vivos,2009-08-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos vivos,2009-08-01,56,56
VILLA RIVERO,atencion de partos en servicio,nacidos vivos,2009-08-01,3,3
VILLA SERRANO,atencion de partos en servicio,nacidos vivos,2009-08-01,15,15
VILLA TUNARI,atencion de partos en servicio,nacidos vivos,2009-08-01,107,107
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos,2009-08-01,9,9
VILLAZON,atencion de partos en servicio,nacidos vivos,2009-08-01,65,65
VINTO,atencion de partos en servicio,nacidos vivos,2009-08-01,53,53
VITICHI,atencion de partos en servicio,nacidos vivos,2009-08-01,11,11
WARNES,atencion de partos en servicio,nacidos vivos,2009-08-01,95,95
YACO,atencion de partos en servicio,nacidos vivos,2009-08-01,2,2
YACUIBA,atencion de partos en servicio,nacidos vivos,2009-08-01,165,165
YAMPARAEZ,atencion de partos en servicio,nacidos vivos,2009-08-01,12,12
YANACACHI,atencion de partos en servicio,nacidos vivos,2009-08-01,2,2
YAPACANI,atencion de partos en servicio,nacidos vivos,2009-08-01,66,66
YOCALLA,atencion de partos en servicio,nacidos vivos,2009-08-01,2,2
YOTALA,atencion de partos en servicio,nacidos vivos,2009-08-01,11,11
YUNCHARA,atencion de partos en servicio,nacidos vivos,2009-08-01,3,3
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos,2009-08-01,3,3
ACACIO,atencion de partos en servicio,nacidos vivos,2009-09-01,3,3
ACHACACHI,atencion de partos en servicio,nacidos vivos,2009-09-01,31,31
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2009-09-01,2,2
AIQUILE,atencion de partos en servicio,nacidos vivos,2009-09-01,37,37
ALALAY,atencion de partos en servicio,nacidos vivos,2009-09-01,1,1
ALCALA,atencion de partos en servicio,nacidos vivos,2009-09-01,3,3
ANCORAIMES,atencion de partos en servicio,nacidos vivos,2009-09-01,7,7
ANDAMARCA,atencion de partos en servicio,nacidos vivos,2009-09-01,2,2
ANTEQUERA,atencion de partos en servicio,nacidos vivos,2009-09-01,5,5
ANZALDO,atencion de partos en servicio,nacidos vivos,2009-09-01,8,8
APOLO,atencion de partos en servicio,nacidos vivos,2009-09-01,11,11
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2009-09-01,4,4
ARANI,atencion de partos en servicio,nacidos vivos,2009-09-01,9,9
ARBIETO,atencion de partos en servicio,nacidos vivos,2009-09-01,6,6
ARQUE,atencion de partos en servicio,nacidos vivos,2009-09-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2009-09-01,49,49
ATOCHA,atencion de partos en servicio,nacidos vivos,2009-09-01,6,6
AYATA,atencion de partos en servicio,nacidos vivos,2009-09-01,1,1
AYO AYO,atencion de partos en servicio,nacidos vivos,2009-09-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2009-09-01,23,23
AZURDUY,atencion de partos en servicio,nacidos vivos,2009-09-01,12,12
BATALLAS,atencion de partos en servicio,nacidos vivos,2009-09-01,6,6
BAURES,atencion de partos en servicio,nacidos vivos,2009-09-01,6,6
BELEN DE ANDAMARCA,atencion de partos en servicio,nacidos vivos,2009-09-01,1,1
BERMEJO,atencion de partos en servicio,nacidos vivos,2009-09-01,45,45
BETANZOS,atencion de partos en servicio,nacidos vivos,2009-09-01,25,25
BOYUIBE,atencion de partos en servicio,nacidos vivos,2009-09-01,6,6
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2009-09-01,15,15
CABEZAS,atencion de partos en servicio,nacidos vivos,2009-09-01,22,22
CAIROMA,atencion de partos en servicio,nacidos vivos,2009-09-01,6,6
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2009-09-01,11,11
CAJUATA,atencion de partos en servicio,nacidos vivos,2009-09-01,7,7
CALACOTO,atencion de partos en servicio,nacidos vivos,2009-09-01,1,1
CALAMARCA,atencion de partos en servicio,nacidos vivos,2009-09-01,9,9
CAMARGO,atencion de partos en servicio,nacidos vivos,2009-09-01,25,25
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,nacidos vivos,2009-09-01,5,5
CAMIRI,atencion de partos en servicio,nacidos vivos,2009-09-01,76,76
CAPINOTA,atencion de partos en servicio,nacidos vivos,2009-09-01,19,19
CAQUIAVIRI,atencion de partos en servicio,nacidos vivos,2009-09-01,3,3
CARACOLLO,atencion de partos en servicio,nacidos vivos,2009-09-01,18,18
CARANAVI,atencion de partos en servicio,nacidos vivos,2009-09-01,96,96
CARAPARI,atencion de partos en servicio,nacidos vivos,2009-09-01,7,7
CARIPUYO,atencion de partos en servicio,nacidos vivos,2009-09-01,6,6
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2009-09-01,1,1
CATACORA,atencion de partos en servicio,nacidos vivos,2009-09-01,1,1
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2009-09-01,46,46
CHAQUI,atencion de partos en servicio,nacidos vivos,2009-09-01,4,4
CHARAGUA,atencion de partos en servicio,nacidos vivos,2009-09-01,46,46
CHARAÑA,atencion de partos en servicio,nacidos vivos,2009-09-01,1,1
CHAYANTA,atencion de partos en servicio,nacidos vivos,2009-09-01,10,10
CHIMORE,atencion de partos en servicio,nacidos vivos,2009-09-01,14,14
CHIPAYA,atencion de partos en servicio,nacidos vivos,2009-09-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2009-09-01,28,28
CHUMA,atencion de partos en servicio,nacidos vivos,2009-09-01,2,2
CLIZA,atencion de partos en servicio,nacidos vivos,2009-09-01,16,16
COBIJA,atencion de partos en servicio,nacidos vivos,2009-09-01,116,116
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2009-09-01,1616,1616
COIPASA,atencion de partos en servicio,nacidos vivos,2009-09-01,2,2
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2009-09-01,84,84
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos,2009-09-01,3,3
COLLANA,atencion de partos en servicio,nacidos vivos,2009-09-01,2,2
COLOMI,atencion de partos en servicio,nacidos vivos,2009-09-01,24,24
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2009-09-01,3,3
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2009-09-01,23,23
COLQUENCHA,atencion de partos en servicio,nacidos vivos,2009-09-01,9,9
COLQUIRI,atencion de partos en servicio,nacidos vivos,2009-09-01,6,6
COMARAPA,atencion de partos en servicio,nacidos vivos,2009-09-01,29,29
CONCEPCION,atencion de partos en servicio,nacidos vivos,2009-09-01,32,32
COPACABANA,atencion de partos en servicio,nacidos vivos,2009-09-01,9,9
CORIPATA,atencion de partos en servicio,nacidos vivos,2009-09-01,12,12
CORO CORO,atencion de partos en servicio,nacidos vivos,2009-09-01,4,4
COROICO,atencion de partos en servicio,nacidos vivos,2009-09-01,42,42
COTAGAITA,atencion de partos en servicio,nacidos vivos,2009-09-01,24,24
COTOCA,atencion de partos en servicio,nacidos vivos,2009-09-01,40,40
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2009-09-01,15,15
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,nacidos vivos,2009-09-01,1,1
CUEVO,atencion de partos en servicio,nacidos vivos,2009-09-01,1,1
CULPINA,atencion de partos en servicio,nacidos vivos,2009-09-01,28,28
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2009-09-01,7,7
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2009-09-01,2,2
EL ALTO,atencion de partos en servicio,nacidos vivos,2009-09-01,1208,1208
EL CHORO,atencion de partos en servicio,nacidos vivos,2009-09-01,2,2
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2009-09-01,13,13
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2009-09-01,11,11
EL TORNO,atencion de partos en servicio,nacidos vivos,2009-09-01,38,38
EL VILLAR,atencion de partos en servicio,nacidos vivos,2009-09-01,4,4
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2009-09-01,13,13
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2009-09-01,15,15
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2009-09-01,6,6
EUREKA (SANTOS MERCADO),atencion de partos en servicio,nacidos vivos,2009-09-01,2,2
EXALTACION,atencion de partos en servicio,nacidos vivos,2009-09-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2009-09-01,15,15
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2009-09-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos,2009-09-01,2,2
GUANAY,atencion de partos en servicio,nacidos vivos,2009-09-01,12,12
GUAQUI,atencion de partos en servicio,nacidos vivos,2009-09-01,4,4
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2009-09-01,84,84
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2009-09-01,6,6
HUACARETA,atencion de partos en servicio,nacidos vivos,2009-09-01,9,9
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,nacidos vivos,2009-09-01,1,1
HUACHACALLA,atencion de partos en servicio,nacidos vivos,2009-09-01,2,2
HUANUNI,atencion de partos en servicio,nacidos vivos,2009-09-01,23,23
HUARACAJE,atencion de partos en servicio,nacidos vivos,2009-09-01,3,3
